file,synopsis,genres,amazon_rating,global_ratings,error,imdb-rating-badge,runtime-badge,release-year-badge,rating-badge,link,x-ray-badge,uhd-badge,hdr-badge
1000_Chai_Kahani.html,"Chai Kahani Is the story of a passionate writer who gets a dream from past six months. He believes that the story in the dream is trying to communicate with him, one fine day he receives a flyer, which has a different promotional advertisement, writer visits to that cafe to talk to the person and there he finds the complete story. Now what is the story??","Drama,Romance",,,1,IMDb 8.3,54min,2021,16+,/gp/video/detail/B091MMFGND/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1001_Into_the_Waves.html,"Two brothers hitch hike across Tasmania to get to their mother's funeral. As they journey, they must decide whether they will keep the family together or let it break apart.",Drama,Rated 4 out of 5 stars by 1 Amazon customers.,1,1,IMDb 6.3,1 h 12 min,2020,18+,/gp/video/detail/B099GVFWQ3/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1002_Buddy_Goes_to_Nollywood.html,"An out of work British actor and entertainer is at a crossroads in his career. He decides to seeks his fortune in one of the largest but least known movie industries in the world, Nollywood, Nigeria. This unplanned and unexpected adventure leads Buddy to reflect on past tragedies and to make peace with himself.","Documentary,International",,,1,IMDb 8.3,1 h 21 min,2020,13+,/gp/video/detail/B0B5JR9Q2W/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1003_Chinnanjiru_Kiliye.html,A naturopathy practitioner with a strong distrust of allopathic treatments goes after the kidnappers of his daughter and expose a medical crime.dr,"Romance,Drama",Rated 3.3 out of 5 stars by 6 Amazon customers.,6,1,IMDb 8.2,2h,2021,13+,/gp/video/detail/B09HZPV84F/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1004_Give_Up_The_Ghost.html,"Give Up The Ghost follows a man on his death bed as he relives memories of a past relationship and struggles with his own life choices. As he moves through the consequences of his life choices, he deals with regret and the possibilities of what could've been. All while coming to terms with his future fate.","Drama,Romance",Rated 4 out of 5 stars by 1 Amazon customers.,1,1,IMDb 5.9,1 h 17 min,2021,16+,/gp/video/detail/B09DTGV5YF/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1005_The_Book_of_Job.html,"One Sunday mass, Job Dugan falls madly in love with the new girl at school, but quickly discovers that she's already dating the captain of the football team. Job decides to mimic her boyfriend to try and win her over.","Comedy,Drama",Rated 4.4 out of 5 stars by 6 Amazon customers.,6,1,IMDb 5.5,1 h 30 min,2021,13+,/gp/video/detail/B08XBB6GVN/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1006_The_Spectaculars.html,"Ed Lima is an egocentric stand-up comedian who decides to participate in a comic trio contest to escape from prison and make his big return. To this end, he agrees to work with a lunatic, a nerd, and a dreamer. His trio goes to the finals. Will they take the prize in the end? It will depend on what each of us believes what the prize should be.","Comedy,Drama",,,1,IMDb 5.8,1 h 27 min,2020,16+,/gp/video/detail/B08LYGVGZJ/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1007_Screwdriver.html,"After a new part store opens in town that sends him out of business, the former town handyman takes revenge on the new owner's son and all of his out of town friends.",Horror,Rated 1 out of 5 stars by 1 Amazon customers.,1,1,IMDb 3.6,1 h 6 min,2021,16+,/gp/video/detail/B098CXP9M4/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1008_Die_Grenze.html,"Nerdy tax official Eva is fired for giving speeches about a fairer tax system in the park. An Internet video of this goes viral, jeopardizing a planned mega-merger. As a result, corporate leaders are desperate to stop Eva's popularity so they can continue to grow without limits.","Comedy,Drama",Rated 1 out of 5 stars by 1 Amazon customers.,1,1,IMDb 6.2,1 h 49 min,2021,16+,/gp/video/detail/B09JS79YZH/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1009_Transcendental_Layover.html,"Brian, a stand-up comedian whose life is spinning out of control, has to deal with kidnap, then escapes and had to search for his would-be murderer who has ordered the kidnap... Will he find the man who wants him dead or just more of his inner demons?",Suspense,Rated 3.6 out of 5 stars by 6 Amazon customers.,6,1,IMDb 5.9,1 h 21 min,2020,18+,/gp/video/detail/B09JBPCVSB/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1010_Indha_Nilai_Maarum.html,"A Business Fight between Young Entrepreneurs who start an Internet Radio Station, and A Magazine Publishing Corporate. The Internet Radio station hosts a Talk show on Marriage and Matrimony which kindles crazy thoughts among the public.","Comedy,Drama,Romance",,,1,,1 h 40 min,2020,13+,/gp/video/detail/B096DBD7N6/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1011_Otra_forma_de_entender_la_vida.html,A documentary that goes over a historical year for Atletico Madrid until they became the champions of La Liga.,"Sports,Documentary",Rated 4.4 out of 5 stars by 16 Amazon customers.,16,1,,1 h 9 min,2021,PG-13,/gp/video/detail/B09FKTHWCR/ref=atv_dp_atf_prime_sd_mv_play_t1ACAAAAAA0wr0?autoplay=1&t=0,,UHD,
1012_Prayanikudu.html,"When human race started on this earth, they killed animals for survival but now out of ego and greed they are killing humans for survival"" There are two kinds of people in the world ""powerful"" and ""weak"", once violence begins there is no end to it. How can one give an end to the violence which he's created in the process of his survival?","Drama,Action",Rated 3.8 out of 5 stars by 20 Amazon customers.,20,1,IMDb 6.6,2 h 12 min,2021,13+,/gp/video/detail/B092L7Y7CD/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1013_Dongri_Danger.html,"Dawood, Gangsters, Mayyat and Rahul, these are few of the many things stand-up comedian Sumaira Shaikh talks about in her first stand-up special DONGRI DANGER. Born in the gullies of Mumbai 9, Sumaira's dark observations on what is your rank in your friend's group, how tsunami's are the best relaxation videos and how her father once met Dawood, will leave you in splits and make you uncomfortable.",Comedy,Rated 3.6 out of 5 stars by 11 Amazon customers.,11,1,IMDb 4.9,56min,2022,16+,/gp/video/detail/B09Q2BH23G/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
1014_Cinemavala.html,"This is a story of two individuals, Karthik & ria. Karthik was very passionate about films and trying hard to make that his carrier. ria who loves Karthik & left her house with him & supports Karthik in every single step to reach his oral. ria is the only person in this world who believes Karthik's dream. but at a point in time ria loses hope & asks Karthik to leave films.","Suspense,Drama",Rated 5 out of 5 stars by 1 Amazon customers.,1,1,IMDb 6.0,45min,2021,13+,/gp/video/detail/B094NMBZ96/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1015_The_Fifth_Title.html,"A generation of young soccer players led, among others, by Dani Ceballos, Fabian and Mikel Oyarzabal, faced a complex challenge: winning the fifth Euro under-21 title. A defeat in the first match and several injuries increased the difficulty of their goal. Get an insider view of how this group coached by Luis de la Fuente overcame all obstacles and became European champions.","Documentary,Sports",Rated 5 out of 5 stars by 1 Amazon customers.,1,1,IMDb 4.4,1 h 2 min,2020,16+,/gp/video/detail/B0BL56T3JH/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1016_In_Action.html,"Two idiot screenwriters drafting an action movie get kidnapped by the government, who believe the script is a true terrorist plot. Chaos ensues, but there's a twist: In Action only features two actors for a comedic spin on the action genre.","Comedy,Action",Rated 4.1 out of 5 stars by 8 Amazon customers.,8,1,IMDb 5.7,1 h 18 min,2021,16+,/gp/video/detail/B092R17VM3/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1017_Dubsmash.html,"Dubsmash is a movie revolving around the lives of college students, their trials with love and the problems they face due to social media. Throwing light on the issue of phone addiction, it is an all-out entertainer","Comedy,Drama,Action",Rated 2.7 out of 5 stars by 7 Amazon customers.,7,1,IMDb 7.2,2 h 14 min,2020,13+,/gp/video/detail/B096FWFRFD/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1018_A_Tiny_Ripple_of_Hope.html,"Charismatic activist Jahmal Cole works tirelessly to build a better Chicago for the teens in his neglected community, even if it comes at the cost of his home, his family, and his safety.",Documentary,Rated 5 out of 5 stars by 2 Amazon customers.,2,1,IMDb 6.5,1 h 35 min,2022,16+,/gp/video/detail/B09QFL6471/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,,,
1019_Gumm.html,"A wanted criminal and a desperate father who are interlinked by a series of unfortunate events, manipulate their chances to save what matters most to them. Lost in the middle of nowhere, will they be able to win this battle against the ticking clock?","Suspense,Drama,Action,Romance",,,1,IMDb 7.2,1 h 35 min,2021,18+,/gp/video/detail/B097QST57D/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1020_Chidambaram_Railway_Gate.html,"Chidambaram Railwaygate is a Tamil movie released on 5 Feb, 2021. The movie is directed by Sivabalan and featured Mahendran, Neeraja, Anbu Mayilsamy and Bala Saravanan as lead characters. Other popular actor who was roped in for Chidambaram Railwaygate is Daniel Annie Po","Drama,Romance,Action",Rated 2.6 out of 5 stars by 3 Amazon customers.,3,1,IMDb 5.0,1 h 47 min,2021,ALL,/gp/video/detail/B097XHB6DJ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1021_Where_Love_Lives.html,"Glitterbox presents feature doc Where Love Lives, exploring music's enduring power to manifest diverse and inclusive community. Through interviews with titans of nightlife Billy Porter, Honey Dijon, Kathy Sledge, Kiddy Smile, Lucy Fizz and more, the film explores how those driven to the margins of society are welcomed unconditionally to the dancefloor.","Music Videos and Concerts,LGBTQ,Documentary",,,1,IMDb 7.3,54min,2021,18+,/gp/video/detail/B095LY37F2/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1022_Emotional_Fool.html,"The movie starts with the break up of Shruthi and her boyfriend in a cafe. The reason behind this is just because he always becomes so emotional. Vishika, who sits at a neighbouring table observes the entire thing that happened between them. After he leaves, she asks Shruthi about the issue and recollects her own story in which she has the same kind of emotional fool (her boyfriend) for herself.","Suspense,Drama,Romance",Rated 2 out of 5 stars by 1 Amazon customers.,1,1,IMDb 5.6,47min,2021,18+,/gp/video/detail/B09259MH7G/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1023_Paai__The_Mat.html,"Medini who grew up in a rural village in India becomes a survivor of human trafficking after being catfished by her ""boyfriend"" in the UK. She gets drugged,  sold and finally gets rescued but stranded in the UK, unable to return to her village out of shame. The biggest question is, Will she be able to make it in London?","Romance,Drama",Rated 5 out of 5 stars by 1 Amazon customers.,1,1,IMDb 7.0,1 h 57 min,2021,13+,/gp/video/detail/B095WW2VNY/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1024_Atma_Vasikaranam.html,A boy who murders a father and became a aghora and also kill his guru and he also  committed a rape and murder a girl. Finally he made deal with a ghost.. What's the actual story and how he become and aghora and why he committed crime..?,"Suspense,Horror,Drama,Romance",Rated 1 out of 5 stars by 1 Amazon customers.,1,1,IMDb 6.2,1 h 53 min,2021,18+,/gp/video/detail/B094968H7L/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1025_CODCash_On_Delivery.html,COD is a story about a jobless artist who hijacks an abandoned taxi. His mission is to deliver the taxi and get some Cash on Delivery. A Passion Movies presentation.,"Comedy,Drama",Rated 1 out of 5 stars by 1 Amazon customers.,1,1,IMDb 9.6,2 h 10 min,2021,13+,/gp/video/detail/B09BFRZJ5T/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1026_No_Woman_No_Try_4K_UHD.html,"In this honest and confronting documentary, we look at the state of play of women's rugby and the things women must overcome to play at the highest level.","Sports,Documentary",Rated 5 out of 5 stars by 13 Amazon customers.,13,1,IMDb 7.1,1 h 4 min,2021,G,/gp/video/detail/B09WDQ49XB/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,UHD,
1027_LCD_Soundsystem_Holiday_Special.html,"LCD Soundsystem performs an electric set live from Brooklyn, NY. Written and directed by Eric Wareheim, the holiday special also features Macaulay Culkin, Christine Ko, Jon Daly, and a puppet as the band in 'All My Friends', a 90s-style sitcom set in the suburbs.",Drama,Rated 3.5 out of 5 stars by 12 Amazon customers.,12,1,IMDb 6.5,1 h 4 min,2021,16+,/gp/video/detail/B09P1B8XLX/ref=atv_dp_atf_prime_sd_mv_play_t1ACAAAAAA0wr0?autoplay=1&t=0,,,
1028_Timepass_love_antey.html,"A Story of a man who search's for true love and caring like mother's love. In finding a true love he was cheated by girls, And all this things push him into a depression. What happened to him, did he got the love which he was awaited","Drama,Romance",Rated 1 out of 5 stars by 1 Amazon customers.,1,1,,1 h 41 min,2021,18+,/gp/video/detail/B097GXKXS8/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1029_Mubutus_African_Movie_Theater_Episode_6.html,"Delve into the lives, loves and losses in this binge worthy African Theater Drama written by none other than Mobutu. This series of African Films based on real life citizens of the continent will leave you on wit's end begging for more. Family, marriage and adultery, this dramatic episode of Mobutu's African theater has it all!",Action,Rated 5 out of 5 stars by 1 Amazon customers.,1,1,,1 h 10 min,2021,18+,/gp/video/detail/B09DF8JQDW/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1030_Anonymous.html,"1.0 - A Agent inside a dark NASA division using alien technology receives a packet by a new nation ""The Fewter Nationals"" who've armed a doomsday device as they hold his wife captive. Using new technology from the under water continent Atlantis. Hitler's elite who escaped World War II have now emerged. Agent Schwartz turns to his Russian family as he helps diffuse the weapon of mass destruction.","Action,Science Fiction",Rated 1.6 out of 5 stars by 13 Amazon customers.,13,1,,2 h 55 min,2020,16+,/gp/video/detail/B08SQ7L1PT/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1031_Give.html,"In this psychological thriller, a father deals with the startling disappearance of his daughter, and the destructive effects of his wife's grief. The loss consumes both him and his reality as he tries to escape from his own pain.","Science Fiction,Drama",Rated 3.2 out of 5 stars by 16 Amazon customers.,16,1,,1 h 16 min,2020,13+,/gp/video/detail/B09482V93N/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1032_LA_GORDA_FABIOLA_MODEL_63.html,"Health problems, overweight, children and the age difference in her marital relationship are the raw material for the humor of La Gorda Fabiola. She will share with us the secret behind her good health and her big heart, one of the largest and most resistant in Colombia.",Comedy,Rated 5 out of 5 stars by 1 Amazon customers.,1,1,,45min,2022,16+,/gp/video/detail/B09WXSDQST/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,HDR
1033_Speak_or_be_Silent.html,"When Elliot Washington was on his way home from work, he stumbles upon a murder taken place. He (Elliott Washington) drops his backpack at the scene in a panic.  Unbeknownst to him the guys turn out to be detectives and their determined to silence Elliot to cover themselves.","Action,Drama",Rated 2.9 out of 5 stars by 2 Amazon customers.,2,1,,1 h 12 min,2021,18+,/gp/video/detail/B099JVBM9Z/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1034_Kidloom_Songs.html,"Dance and sing along with all of the Kidloom characters to all sorts of fun children's songs- some classics and some new! Featuring Dinos, the Ecoamigos, Pipo the Astronaut Dog, Frida and more! Have fun learning about topics such as numbers, the alphabet, fruits, vegetables, animals, seasons, and emotions.","Animation,Kids",,,1,,47min,2021,ALL,/gp/video/detail/B09DNQB1WX/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1035_Ye_Nimishaniki_Yemi_Jaruguno_Yevaru_Oohinchedaru.html,"Vikram to embezzle the property of his friend Anand. Vikram videotaped the scene of his nice lying next to Anand. Vikram sends the video to Anand and blackmail  for  1 crore of rupees. In that rage, Anand kills Vikram's sister (heroine). Then Vikram's younger sister falls in love with the hero Jittu. The story is about how Jittu (hero) killed Anand and Vikram when he found out about it.","Comedy,Drama,Suspense",,,1,,1 h 40 min,2021,16+,/gp/video/detail/B09DJY7XPH/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1036_Tequila_Flavored_Cigarettes.html,"Your soulmate is decided on your 23rd birthday. Childhood friends reunite to celebrate the birthday of Angelo, the last of their group to turn 23. As the night progresses, old feelings come up, and they start to question whether the system is perfect.","Comedy,Drama",Rated 5 out of 5 stars by 4 Amazon customers.,4,1,,1 h 16 min,2021,16+,/gp/video/detail/B099FH2GT4/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1037_Beyond_Adversity.html,"Six strangers seek to better themselves in Emotions Anonymous, each of them offering a line of support for another member. When conflict arises they do the only thing they can to get through it - band together.",Drama,Rated 4.3 out of 5 stars by 10 Amazon customers.,10,1,,1 h 47 min,2021,18+,/gp/video/detail/B096VN1DNL/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1038_Patang.html,"Prem and Priya as Siblings in a Nuclear family fall prey to the perils of inadvertent use of social media. Parents are lost in their world and have a different outlook regarding the upbringing of their children.  The siblings now have to come to terms with life and thankfully they have their grandfather, who pays a visit to their family in the city.","Kids,Drama,Special Interest",,,1,,1 h 26 min,2021,13+,/gp/video/detail/B096SL8VTZ/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1039_Trip_to_the_Tax_Paradise.html,"Silent film turned into a Neorealist critical musical about the spanish economical crisis form 2008 to 2014. The Eurogroup lead by Germany makes up to 100,000 million euros available to Spain, of which 64,000 are used exclusively to the rescue of the bank. Between the president and the head of the opposition they reform the Constitution to guarantee the payment of the debt.","Comedy,Arts, Entertainment, and Culture",,,1,,1 h 13 min,2021,16+,/gp/video/detail/B095DKG899/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1040_Maguva_disha_marindhi.html,A women who is facing lot of problems in a society regarding sexual harassment  and how  a women  get spoiled  her life,Drama,,,1,,1 h 10 min,2021,18+,/gp/video/detail/B092KK6JGY/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1041_The_Noise_In_Music.html,Growing up in a musical family was magical for Dreamz Hart until he falls in love and family lies and shady business jeopardize it all.,"Comedy,Romance,Arts, Entertainment, and Culture",Rated 5 out of 5 stars by 7 Amazon customers.,7,1,IMDb 7.5,2 h 21 min,2021,18+,/gp/video/detail/B09GTWRPYB/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1042_Ashish_Shakya__Life_Is_Good.html,"Ashish Shakya aka 'That AIB Guy' aka 'Hai Dear, What A Sexy' presents a comedy special that is at once sharp, goofy, chill, relatable and other ways of saying 'You should watch!'. It won't change your life, but you'll laugh, get some sweet dopamine hits and then go to bed with your someone special. Someone special not provided by comedian. Audiences are requested to make their own arrangements.",Comedy,Rated 3.7 out of 5 stars by 9 Amazon customers.,9,1,IMDb 4.6,54min,2020,18+,/gp/video/detail/B0846CJJS8/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1043_Brash_Boys_Club.html,"Brash Boys Club, one-night of stand-up, gay comedy featuring three diverse comedians each doing a half-hour set.","Comedy,Arts, Entertainment, and Culture",Rated 3.2 out of 5 stars by 19 Amazon customers.,19,1,IMDb 4.9,1 h 22 min,2020,18+,/gp/video/detail/B08BYLKBTG/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1044_Blunderpuss.html,"Mike Bruton is a clown with a drinking problem. Seriously -- a real clown. Eager to pick up where he left off after a stint in rehab, Mike hops on his unicycle and takes off on an apology tour, starting with a visit to his childhood home in New Jersey and ending up in Brooklyn. Mike soon realizes that not everyone is ready to forgive him and his best bet at a life in recovery is to start small.",Comedy,Rated 3 out of 5 stars by 1 Amazon customers.,1,1,IMDb 6.6,1 h 13 min,2021,16+,/gp/video/detail/B0956BNM8S/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1045_Live_Hard.html,"Chul, Seop, and Deok-kyu are desperate for just one performance, but even being on a club stage is hard. Im-Jae, the freewheeling leader of the band always disappears. Deok-kyu who makes a living with rap wants to play only the blues, but people no longer","Drama,Music Videos and Concerts",,,1,,1 h 40 min,2021,18+,/gp/video/detail/B09BKZSVDX/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1046_Tomorrows_Star.html,"When an up-and-coming singer meets the cruel reality of the entertainment industry, she must sing her way through a surreal musical journey and avoid falling into the abyss of personal destruction.","Drama,Music Videos and Concerts,Arts, Entertainment, and Culture",Rated 5 out of 5 stars by 2 Amazon customers.,2,1,,1 h 22 min,2021,16+,/gp/video/detail/B094DT8F1L/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1047_LIVE_TOUR_V6_groove_at_SAITAMA.html,"""LIVE TOUR V6 groove"" is the culmination of V6's 26-year long career. This footage is from their concert at Saitama Super Arena. The V6 members pulled out all the stops to make this a great performance, down to the last details. Don't miss witnessing the strong bond that the six members of V6 have built together over 26 years.",Music Videos and Concerts,,,1,,2 h 21 min,2021,ALL,/gp/video/detail/B09PX2YFHB/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1048_Viswacharyudu.html,"Viswacharyudu is the story of a Godhead, who reincarnates as a sage to establish and spread the worship of Lord Vishnu (Vaishnavism) in India. Upholding righteousness was one of the main purposes behind his birth. He dedicates his entire life towards fulfilling his duty as a Vaishnavite, bestowed upon by Lord Vishnu himself. This movie takes us through his life story.",Drama,Rated 5 out of 5 stars by 9 Amazon customers.,9,1,,1 h 44 min,2021,13+,/gp/video/detail/B0942VKS84/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1049_Death_and_All_His_Friends.html,"Sean is planning to end his life, but first he must head north to say his goodbyes. But some unexpected encounters seek to interrupt his mission.",Drama,,,1,,1 h 21 min,2021,16+,/gp/video/detail/B09HXG3T7C/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1050_Chinna_Chinni_Asha.html,"Love stories are boring, really! - But are they? Well, not true. Love, even if it happened for a moment or for a decade. Fall in love with Chinna, the aspiring film maker and Chinni, the software engineer. Do their love reach the wedding destination ? How will Chinni face it when another guy (Bharath) who was challenged by Chinni takes her seriously.","Romance,Drama",,,1,,1 h 15 min,2021,13+,/gp/video/detail/B09HYB2VV6/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1051_Chitti_Babu.html,This story is from 1975 real story narsam pally small village in below 500 houses but village people faces a several problems. But everyone face biggest problem of daily need water usage.  At that time a boy from same village try to solve the water problem with help of his friends. What happened to the village is their problems solved ?,Drama,,,1,,1 h 51 min,2021,16+,/gp/video/detail/B0979JQ7GT/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1052_Adithya_Creative_Genius.html,"A film based on the science and technology, Motivated by Dr. APJ Abdul kalam ideology","Drama,Kids",Rated 5 out of 5 stars by 1 Amazon customers.,1,1,,2 h 3 min,2021,13+,/gp/video/detail/B095W59S88/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1053_Technoland_Musicland.html,"In Technolandia, together with Gusi and his robot friend B-TO, children will learn all about the professions in a city full of robots. The magical and educational adventures of Armonia and her musical friends will lead children to explore shapes, words and sounds in Musicalia.","Animation,Kids",,,1,,43min,2021,ALL,/gp/video/detail/B094DHYGHD/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1054_Dosth_mera_dosth.html,"The journey of happy going four youngsters Vamshi, Balu, Arjun, Kaushik who are in mid-twenties involving a crime scene which puts them in trouble. The story slowly takes pace once their lives into hard situations; it's all about how they overcome from those, adding tickling humor which is common basic nature of them.","Comedy,Drama",Rated 1 out of 5 stars by 1 Amazon customers.,1,1,,1 h 58 min,2021,16+,/gp/video/detail/B092C289YP/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1055_Chris_Gethard_Half_My_Life.html,"This comedy special sees Chris Gethard deliver his blend of hard-hitting stand up and storytelling at small venues across the country at the end of 2019, with documentary footage that shows the reality of what life on the road is really like for a touring comedian.","Comedy,Arts, Entertainment, and Culture",Rated 4.6 out of 5 stars by 104 Amazon customers.,104,1,IMDb 7.7,54min,2021,18+,/gp/video/detail/B094182BTV/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1056_Sweet_Face.html,"After many years of childlessness, a couple finally conceives, but their happiness is short-lived when a routine ultra sound reveals that their unborn baby has Down's syndrome.",Drama,Rated 4.6 out of 5 stars by 20 Amazon customers.,20,1,,1 h 25 min,2020,13+,/gp/video/detail/B09SGKTLKG/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1057_Krishna_mukundham.html,"A village back drop romantic love story Krishna(Hero) was in deep love with heroine, So In Order to marry his sister-in-law Kittu goes to town and establishes a business. When he return back to village she was going to marry with another person, What happens to their love ? Did they success ?","Drama,Romance",Rated 2.4 out of 5 stars by 2 Amazon customers.,2,1,,1 h 13 min,2021,16+,/gp/video/detail/B097SVTYTW/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
1058_Mixed_Up.html,"Mixed Up, examines causal factors that make up romantic interracial relationships. The story reveals the deep hostility of a white American Professor's wife to their two daughters' boyfriends, one a Hindu Indian medical doctor and the other, an Iranian.","Drama,Action",Rated 3.3 out of 5 stars by 10 Amazon customers.,10,1,,1 h 45 min,2020,16+,/gp/video/detail/B096KDHDC2/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,,,
1059_Perfume_8th_Tour_2020_P_Cubed_in_Dome.html,"Footage from their Tokyo Dome concert on February 25, 2020 during their tour of four stadiums around the nation. Features a set full of hits to promote their compilation album, Perfume The Best ""P Cubed,"" released for their 20th anniversary since formation and 15 anniversary since major label debut. Their final concert on February 26 was cancelled due to the pandemic.",Music Videos and Concerts,Rated 5 out of 5 stars by 4 Amazon customers.,4,1,,2 h 19 min,2020,ALL,/gp/video/detail/B09R934KZ5/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,,,
